student_id,age,gender,academic_level,avg_daily_usage_hours,most_used_platform,affects_academic_performance,sleep_hours_per_night,mental_health_score,relationship_status,conflicts_over_social_media,addicted_score,country_name,country_name_std,country_code,gdp_2024,pop_2024,gdp_2023,pop_2023,gdp_latest,pop_latest,sleep_debt,usage_bucket,yoy_gdp_pct,yoy_pop_pct
559,20,Female,Undergraduate,7.3,WhatsApp,Yes,5.5,5,In Relationship,4,8,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,2.5,Extreme,6.582437452528262,0.894685141511051
560,22,Male,Graduate,4.3,TikTok,Yes,7.9,7,Single,3,6,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,0.09999999999999964,Heavy,0.11488145296135578,3.00651260753681
561,19,Female,Undergraduate,5.6,WhatsApp,Yes,6.9,6,Single,3,7,Brazil,Brazil,BRA,10280.3148624429,211998573.0,10377.5892792557,211140729.0,10280.3148624429,211998573.0,1.0999999999999996,Heavy,-0.9373508065813312,0.4062901573101986
562,21,Male,Graduate,3.9,WeChat,No,8.4,7,In Relationship,2,5,China,China,CHN,13303.1481543868,1408975000.0,12951.1782397043,1410710000.0,13303.1481543868,1408975000.0,0.0,Moderate,2.7176671355156548,-0.12298771540571768
563,20,Female,Undergraduate,3.2,Instagram,No,8.8,8,Single,2,4,Netherlands,Netherlands,NLD,68218.7261019406,17994237.0,64572.0059558854,17877117.0,68218.7261019406,17994237.0,0.0,Moderate,5.6475249484220535,0.6551391927456759
564,22,Male,Graduate,4.1,Instagram,Yes,8.1,7,In Relationship,3,6,New Zealand,New Zealand,NZL,48747.0136853042,5338500.0,48654.904227478,5245000.0,48747.0136853042,5338500.0,0.0,Heavy,0.18931176474123879,1.782650142993327
565,19,Female,Undergraduate,5.7,TikTok,Yes,6.4,6,Single,3,7,Singapore,Singapore,SGP,90674.066632628,6036860.0,85412.230345235,5917648.0,90674.066632628,6036860.0,1.5999999999999996,Heavy,6.16051854181156,2.014516578208099
566,21,Male,Graduate,6.1,WhatsApp,Yes,6.2,6,Single,3,7,Malaysia,Malaysia,MYS,11867.2586435443,35557673.0,11379.0851923557,35126298.0,11867.2586435443,35557673.0,1.7999999999999998,Extreme,4.290094000847698,1.228068497283716
567,20,Female,Undergraduate,7.1,Instagram,Yes,5.9,5,In Relationship,4,8,UAE,United Arab Emirates,ARE,49377.5643384379,10876981.0,49040.6947521035,10483751.0,49377.5643384379,10876981.0,2.0999999999999996,Extreme,0.6869184623856641,3.750852152058934
568,22,Male,Graduate,3.6,Facebook,No,8.5,7,Single,2,5,Poland,Poland,POL,25022.6716445953,36554707.0,22145.2643088909,36687353.0,25022.6716445953,36554707.0,0.0,Moderate,12.99333029206238,-0.3615578371107886
569,19,Female,Undergraduate,7.4,WhatsApp,Yes,5.4,5,In Relationship,4,8,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,2.5999999999999996,Extreme,6.582437452528262,0.894685141511051
570,21,Male,Graduate,4.2,Instagram,Yes,8.0,7,Single,3,6,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,0.0,Heavy,0.11488145296135578,3.00651260753681
571,20,Female,Undergraduate,6.1,Instagram,Yes,7.2,5,Single,4,7,Spain,Spain,ESP,35297.0094995565,48807137.0,33509.0127982139,48347910.0,35297.0094995565,48807137.0,0.7999999999999998,Extreme,5.335868030817975,0.9498383694352042
572,23,Male,Graduate,3.8,Twitter,No,7.8,8,In Relationship,2,4,Denmark,Denmark,DNK,71851.7562131368,5976992.0,68453.8769281145,5946952.0,71851.7562131368,5976992.0,0.20000000000000018,Moderate,4.963749954718434,0.5051327133630809
573,19,Female,Undergraduate,5.5,TikTok,Yes,6.8,6,Single,4,8,Ireland,Ireland,IRL,107316.337306921,5380257.0,103887.800388081,5307600.0,107316.337306921,5380257.0,1.2000000000000002,Heavy,3.3002305429823706,1.368923807370563
574,22,Male,Graduate,7.2,Facebook,Yes,5.9,4,Single,5,9,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,2.0999999999999996,Extreme,6.582437452528262,0.894685141511051
575,21,Female,Undergraduate,4.2,Instagram,No,7.5,7,In Relationship,2,5,Switzerland,Switzerland,CHE,103669.872008144,9034102.0,100631.802755125,8888093.0,103669.872008144,9034102.0,0.5,Heavy,3.018995158430942,1.6427483375792762
576,24,Male,Graduate,6.8,TikTok,Yes,6.2,5,Single,4,8,Turkey,Turkiye,TUR,15473.2872636856,85518661.0,13105.6585004778,85325965.0,15473.2872636856,85518661.0,1.7999999999999998,Extreme,18.065698592111797,0.2258351253337715
577,20,Female,Undergraduate,5.9,Instagram,Yes,6.7,6,In Relationship,3,7,USA,United States,USA,85809.9003846356,340110988.0,82304.6204272866,336806231.0,85809.9003846356,340110988.0,1.2999999999999998,Heavy,4.2589103007234,0.9812042343123991
578,22,Male,Graduate,6.5,Facebook,Yes,6.1,5,Single,4,8,Mexico,Mexico,MEX,14157.9445835849,130861007.0,13826.1306570122,129739759.0,14157.9445835849,130861007.0,1.9000000000000004,Extreme,2.3999044620948546,0.864228520726634
579,19,Female,Undergraduate,4.7,Twitter,No,7.4,7,Single,2,5,France,France,FRA,46150.4876861593,68516699.0,44690.9345395117,68287487.0,46150.4876861593,68516699.0,0.5999999999999996,Heavy,3.265881910250046,0.3356573950363703
580,23,Male,Graduate,5.2,Instagram,Yes,7.0,6,In Relationship,3,6,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,1.0,Heavy,0.11488145296135578,3.00651260753681
581,21,Female,Undergraduate,6.3,TikTok,Yes,6.4,5,Single,4,8,UK,United Kingdom,GBR,52636.7865943853,69226000.0,49200.8101526146,68492000.0,52636.7865943853,69226000.0,1.5999999999999996,Extreme,6.983576959632873,1.0716580038544647
582,24,Male,Graduate,4.9,Facebook,No,7.3,7,In Relationship,2,5,Italy,Italy,ITA,40226.0472416173,58986023.0,39065.4244365633,58993475.0,40226.0472416173,58986023.0,0.7000000000000002,Heavy,2.970971957411311,-0.012631905477682065
583,20,Female,Undergraduate,6.7,Instagram,Yes,6.0,5,Single,4,8,Russia,Russian Federation,RUS,14889.0185546875,143533851.0,14159.3876953125,143826130.0,14889.0185546875,143533851.0,2.0,Extreme,5.152983130877517,-0.2032168980699126
584,22,Male,Graduate,5.8,WeChat,Yes,6.5,6,In Relationship,3,7,China,China,CHN,13303.1481543868,1408975000.0,12951.1782397043,1410710000.0,13303.1481543868,1408975000.0,1.5,Heavy,2.7176671355156548,-0.12298771540571768
585,19,Female,Undergraduate,4.5,Twitter,No,7.6,8,Single,2,4,Japan,Japan,JPN,32475.8924992191,123975371.0,33836.1756271617,124516650.0,32475.8924992191,123975371.0,0.40000000000000036,Heavy,-4.020203532844426,-0.43470411386750285
586,23,Male,Graduate,6.4,Facebook,Yes,6.3,5,Single,4,8,Poland,Poland,POL,25022.6716445953,36554707.0,22145.2643088909,36687353.0,25022.6716445953,36554707.0,1.7000000000000002,Extreme,12.99333029206238,-0.3615578371107886
587,21,Female,Undergraduate,4.1,Instagram,No,7.7,7,In Relationship,2,5,Finland,Finland,FIN,53188.6186245158,5637214.0,52821.5114340717,5583911.0,53188.6186245158,5637214.0,0.2999999999999998,Heavy,0.6949956191660738,0.9545818334138922
588,24,Male,Graduate,6.6,TikTok,Yes,6.2,5,Single,4,8,Spain,Spain,ESP,35297.0094995565,48807137.0,33509.0127982139,48347910.0,35297.0094995565,48807137.0,1.7999999999999998,Extreme,5.335868030817975,0.9498383694352042
589,20,Female,Undergraduate,4.4,Instagram,No,7.4,7,In Relationship,2,5,Denmark,Denmark,DNK,71851.7562131368,5976992.0,68453.8769281145,5946952.0,71851.7562131368,5976992.0,0.5999999999999996,Heavy,4.963749954718434,0.5051327133630809
590,22,Male,Graduate,5.7,Twitter,Yes,6.8,6,Single,3,7,Ireland,Ireland,IRL,107316.337306921,5380257.0,103887.800388081,5307600.0,107316.337306921,5380257.0,1.2000000000000002,Heavy,3.3002305429823706,1.368923807370563
591,19,Female,Undergraduate,7.0,Instagram,Yes,5.8,4,Single,5,9,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,2.2,Extreme,6.582437452528262,0.894685141511051
592,23,Male,Graduate,4.3,Facebook,No,7.5,7,In Relationship,2,5,Switzerland,Switzerland,CHE,103669.872008144,9034102.0,100631.802755125,8888093.0,103669.872008144,9034102.0,0.5,Heavy,3.018995158430942,1.6427483375792762
593,21,Female,Undergraduate,6.9,TikTok,Yes,6.1,5,Single,4,8,Turkey,Turkiye,TUR,15473.2872636856,85518661.0,13105.6585004778,85325965.0,15473.2872636856,85518661.0,1.9000000000000004,Extreme,18.065698592111797,0.2258351253337715
594,24,Male,Graduate,5.6,Instagram,Yes,6.9,6,In Relationship,3,7,USA,United States,USA,85809.9003846356,340110988.0,82304.6204272866,336806231.0,85809.9003846356,340110988.0,1.0999999999999996,Heavy,4.2589103007234,0.9812042343123991
595,20,Female,Undergraduate,6.2,Facebook,Yes,6.3,5,Single,4,8,Mexico,Mexico,MEX,14157.9445835849,130861007.0,13826.1306570122,129739759.0,14157.9445835849,130861007.0,1.7000000000000002,Extreme,2.3999044620948546,0.864228520726634
596,21,Male,Undergraduate,5.8,Instagram,Yes,6.7,6,Single,3,7,France,France,FRA,46150.4876861593,68516699.0,44690.9345395117,68287487.0,46150.4876861593,68516699.0,1.2999999999999998,Heavy,3.265881910250046,0.3356573950363703
597,23,Female,Graduate,4.9,TikTok,No,7.3,7,In Relationship,2,5,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,0.7000000000000002,Heavy,0.11488145296135578,3.00651260753681
598,20,Male,Undergraduate,6.4,Facebook,Yes,6.2,5,Single,4,8,UK,United Kingdom,GBR,52636.7865943853,69226000.0,49200.8101526146,68492000.0,52636.7865943853,69226000.0,1.7999999999999998,Extreme,6.983576959632873,1.0716580038544647
599,22,Female,Graduate,5.1,Twitter,No,7.1,7,In Relationship,2,5,Italy,Italy,ITA,40226.0472416173,58986023.0,39065.4244365633,58993475.0,40226.0472416173,58986023.0,0.9000000000000004,Heavy,2.970971957411311,-0.012631905477682065
600,19,Male,Undergraduate,6.7,Instagram,Yes,6.0,4,Single,4,8,Russia,Russian Federation,RUS,14889.0185546875,143533851.0,14159.3876953125,143826130.0,14889.0185546875,143533851.0,2.0,Extreme,5.152983130877517,-0.2032168980699126
601,24,Female,Graduate,5.5,WeChat,Yes,6.8,6,In Relationship,3,7,China,China,CHN,13303.1481543868,1408975000.0,12951.1782397043,1410710000.0,13303.1481543868,1408975000.0,1.2000000000000002,Heavy,2.7176671355156548,-0.12298771540571768
602,21,Male,Undergraduate,4.3,Twitter,No,7.6,8,Single,2,4,Japan,Japan,JPN,32475.8924992191,123975371.0,33836.1756271617,124516650.0,32475.8924992191,123975371.0,0.40000000000000036,Heavy,-4.020203532844426,-0.43470411386750285
603,23,Female,Graduate,6.2,Instagram,Yes,6.4,5,Single,4,8,Poland,Poland,POL,25022.6716445953,36554707.0,22145.2643088909,36687353.0,25022.6716445953,36554707.0,1.5999999999999996,Extreme,12.99333029206238,-0.3615578371107886
604,20,Male,Undergraduate,4.5,Facebook,No,7.4,7,In Relationship,2,5,Finland,Finland,FIN,53188.6186245158,5637214.0,52821.5114340717,5583911.0,53188.6186245158,5637214.0,0.5999999999999996,Heavy,0.6949956191660738,0.9545818334138922
605,22,Female,Graduate,6.3,TikTok,Yes,6.3,5,Single,4,8,Spain,Spain,ESP,35297.0094995565,48807137.0,33509.0127982139,48347910.0,35297.0094995565,48807137.0,1.7000000000000002,Extreme,5.335868030817975,0.9498383694352042
606,19,Male,Undergraduate,4.7,Instagram,No,7.2,7,In Relationship,2,5,Denmark,Denmark,DNK,71851.7562131368,5976992.0,68453.8769281145,5946952.0,71851.7562131368,5976992.0,0.7999999999999998,Heavy,4.963749954718434,0.5051327133630809
607,24,Female,Graduate,5.9,Twitter,Yes,6.6,6,Single,3,7,Ireland,Ireland,IRL,107316.337306921,5380257.0,103887.800388081,5307600.0,107316.337306921,5380257.0,1.4000000000000004,Heavy,3.3002305429823706,1.368923807370563
608,21,Male,Undergraduate,7.1,Facebook,Yes,5.7,4,Single,5,9,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,2.3,Extreme,6.582437452528262,0.894685141511051
609,23,Female,Graduate,4.4,Instagram,No,7.4,7,In Relationship,2,5,Switzerland,Switzerland,CHE,103669.872008144,9034102.0,100631.802755125,8888093.0,103669.872008144,9034102.0,0.5999999999999996,Heavy,3.018995158430942,1.6427483375792762
610,20,Male,Undergraduate,6.6,TikTok,Yes,6.2,5,Single,4,8,Turkey,Turkiye,TUR,15473.2872636856,85518661.0,13105.6585004778,85325965.0,15473.2872636856,85518661.0,1.7999999999999998,Extreme,18.065698592111797,0.2258351253337715
611,22,Female,Graduate,5.4,Instagram,Yes,6.9,6,In Relationship,3,7,USA,United States,USA,85809.9003846356,340110988.0,82304.6204272866,336806231.0,85809.9003846356,340110988.0,1.0999999999999996,Heavy,4.2589103007234,0.9812042343123991
612,19,Male,Undergraduate,6.5,Facebook,Yes,6.1,5,Single,4,8,Mexico,Mexico,MEX,14157.9445835849,130861007.0,13826.1306570122,129739759.0,14157.9445835849,130861007.0,1.9000000000000004,Extreme,2.3999044620948546,0.864228520726634
613,24,Female,Graduate,4.8,Twitter,No,7.3,7,In Relationship,2,5,France,France,FRA,46150.4876861593,68516699.0,44690.9345395117,68287487.0,46150.4876861593,68516699.0,0.7000000000000002,Heavy,3.265881910250046,0.3356573950363703
614,21,Male,Undergraduate,5.7,Instagram,Yes,6.7,6,Single,3,7,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,1.2999999999999998,Heavy,0.11488145296135578,3.00651260753681
615,23,Female,Graduate,6.1,TikTok,Yes,6.4,5,Single,4,8,UK,United Kingdom,GBR,52636.7865943853,69226000.0,49200.8101526146,68492000.0,52636.7865943853,69226000.0,1.5999999999999996,Extreme,6.983576959632873,1.0716580038544647
616,20,Male,Undergraduate,4.6,Facebook,No,7.2,7,In Relationship,2,5,Italy,Italy,ITA,40226.0472416173,58986023.0,39065.4244365633,58993475.0,40226.0472416173,58986023.0,0.7999999999999998,Heavy,2.970971957411311,-0.012631905477682065
617,22,Female,Graduate,6.8,Instagram,Yes,5.9,4,Single,5,9,Russia,Russian Federation,RUS,14889.0185546875,143533851.0,14159.3876953125,143826130.0,14889.0185546875,143533851.0,2.0999999999999996,Extreme,5.152983130877517,-0.2032168980699126
618,19,Male,Undergraduate,5.6,WeChat,Yes,6.8,6,In Relationship,3,7,China,China,CHN,13303.1481543868,1408975000.0,12951.1782397043,1410710000.0,13303.1481543868,1408975000.0,1.2000000000000002,Heavy,2.7176671355156548,-0.12298771540571768
619,24,Female,Graduate,4.2,Twitter,No,7.5,8,Single,2,4,Japan,Japan,JPN,32475.8924992191,123975371.0,33836.1756271617,124516650.0,32475.8924992191,123975371.0,0.5,Heavy,-4.020203532844426,-0.43470411386750285
620,21,Male,Undergraduate,6.3,TikTok,Yes,6.3,5,Single,4,8,Poland,Poland,POL,25022.6716445953,36554707.0,22145.2643088909,36687353.0,25022.6716445953,36554707.0,1.7000000000000002,Extreme,12.99333029206238,-0.3615578371107886
621,23,Female,Graduate,4.4,Instagram,No,7.4,7,In Relationship,2,5,Finland,Finland,FIN,53188.6186245158,5637214.0,52821.5114340717,5583911.0,53188.6186245158,5637214.0,0.5999999999999996,Heavy,0.6949956191660738,0.9545818334138922
622,20,Male,Undergraduate,6.5,Facebook,Yes,6.2,5,Single,4,8,Spain,Spain,ESP,35297.0094995565,48807137.0,33509.0127982139,48347910.0,35297.0094995565,48807137.0,1.7999999999999998,Extreme,5.335868030817975,0.9498383694352042
623,22,Female,Graduate,4.6,Twitter,No,7.3,7,In Relationship,2,5,Denmark,Denmark,DNK,71851.7562131368,5976992.0,68453.8769281145,5946952.0,71851.7562131368,5976992.0,0.7000000000000002,Heavy,4.963749954718434,0.5051327133630809
624,19,Male,Undergraduate,5.8,Instagram,Yes,6.6,6,Single,3,7,Ireland,Ireland,IRL,107316.337306921,5380257.0,103887.800388081,5307600.0,107316.337306921,5380257.0,1.4000000000000004,Heavy,3.3002305429823706,1.368923807370563
625,24,Female,Graduate,7.0,TikTok,Yes,5.8,4,Single,5,9,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,2.2,Extreme,6.582437452528262,0.894685141511051
626,21,Male,Undergraduate,4.5,Facebook,No,7.3,7,In Relationship,2,5,Switzerland,Switzerland,CHE,103669.872008144,9034102.0,100631.802755125,8888093.0,103669.872008144,9034102.0,0.7000000000000002,Heavy,3.018995158430942,1.6427483375792762
627,23,Female,Graduate,6.7,Instagram,Yes,6.1,5,Single,4,8,Turkey,Turkiye,TUR,15473.2872636856,85518661.0,13105.6585004778,85325965.0,15473.2872636856,85518661.0,1.9000000000000004,Extreme,18.065698592111797,0.2258351253337715
628,20,Male,Undergraduate,5.5,Twitter,Yes,6.8,6,In Relationship,3,7,USA,United States,USA,85809.9003846356,340110988.0,82304.6204272866,336806231.0,85809.9003846356,340110988.0,1.2000000000000002,Heavy,4.2589103007234,0.9812042343123991
629,22,Female,Graduate,6.4,Facebook,Yes,6.2,5,Single,4,8,Mexico,Mexico,MEX,14157.9445835849,130861007.0,13826.1306570122,129739759.0,14157.9445835849,130861007.0,1.7999999999999998,Extreme,2.3999044620948546,0.864228520726634
630,19,Male,Undergraduate,4.7,Instagram,No,7.2,7,In Relationship,2,5,France,France,FRA,46150.4876861593,68516699.0,44690.9345395117,68287487.0,46150.4876861593,68516699.0,0.7999999999999998,Heavy,3.265881910250046,0.3356573950363703
631,24,Female,Graduate,5.6,TikTok,Yes,6.7,6,Single,3,7,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,1.2999999999999998,Heavy,0.11488145296135578,3.00651260753681
632,21,Male,Undergraduate,6.2,Facebook,Yes,6.3,5,Single,4,8,UK,United Kingdom,GBR,52636.7865943853,69226000.0,49200.8101526146,68492000.0,52636.7865943853,69226000.0,1.7000000000000002,Extreme,6.983576959632873,1.0716580038544647
633,23,Female,Graduate,4.8,Twitter,No,7.1,7,In Relationship,2,5,Italy,Italy,ITA,40226.0472416173,58986023.0,39065.4244365633,58993475.0,40226.0472416173,58986023.0,0.9000000000000004,Heavy,2.970971957411311,-0.012631905477682065
634,20,Male,Undergraduate,6.9,Instagram,Yes,5.9,4,Single,5,9,Russia,Russian Federation,RUS,14889.0185546875,143533851.0,14159.3876953125,143826130.0,14889.0185546875,143533851.0,2.0999999999999996,Extreme,5.152983130877517,-0.2032168980699126
635,22,Female,Graduate,5.7,WeChat,Yes,6.7,6,In Relationship,3,7,China,China,CHN,13303.1481543868,1408975000.0,12951.1782397043,1410710000.0,13303.1481543868,1408975000.0,1.2999999999999998,Heavy,2.7176671355156548,-0.12298771540571768
636,19,Male,Undergraduate,4.4,Twitter,No,7.4,8,Single,2,4,Japan,Japan,JPN,32475.8924992191,123975371.0,33836.1756271617,124516650.0,32475.8924992191,123975371.0,0.5999999999999996,Heavy,-4.020203532844426,-0.43470411386750285
637,24,Female,Graduate,6.1,TikTok,Yes,6.4,5,Single,4,8,Poland,Poland,POL,25022.6716445953,36554707.0,22145.2643088909,36687353.0,25022.6716445953,36554707.0,1.5999999999999996,Extreme,12.99333029206238,-0.3615578371107886
638,21,Male,Undergraduate,4.3,Instagram,No,7.5,7,In Relationship,2,5,Finland,Finland,FIN,53188.6186245158,5637214.0,52821.5114340717,5583911.0,53188.6186245158,5637214.0,0.5,Heavy,0.6949956191660738,0.9545818334138922
639,23,Female,Graduate,6.4,Facebook,Yes,6.2,5,Single,4,8,Spain,Spain,ESP,35297.0094995565,48807137.0,33509.0127982139,48347910.0,35297.0094995565,48807137.0,1.7999999999999998,Extreme,5.335868030817975,0.9498383694352042
640,20,Male,Undergraduate,4.5,Twitter,No,7.3,7,In Relationship,2,5,Denmark,Denmark,DNK,71851.7562131368,5976992.0,68453.8769281145,5946952.0,71851.7562131368,5976992.0,0.7000000000000002,Heavy,4.963749954718434,0.5051327133630809
641,22,Female,Graduate,5.9,Instagram,Yes,6.5,6,Single,3,7,Ireland,Ireland,IRL,107316.337306921,5380257.0,103887.800388081,5307600.0,107316.337306921,5380257.0,1.5,Heavy,3.3002305429823706,1.368923807370563
642,19,Male,Undergraduate,7.2,TikTok,Yes,5.7,4,Single,5,9,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,2.3,Extreme,6.582437452528262,0.894685141511051
643,24,Female,Graduate,4.6,Facebook,No,7.2,7,In Relationship,2,5,Switzerland,Switzerland,CHE,103669.872008144,9034102.0,100631.802755125,8888093.0,103669.872008144,9034102.0,0.7999999999999998,Heavy,3.018995158430942,1.6427483375792762
644,21,Male,Undergraduate,6.8,Instagram,Yes,6.0,5,Single,4,8,Turkey,Turkiye,TUR,15473.2872636856,85518661.0,13105.6585004778,85325965.0,15473.2872636856,85518661.0,2.0,Extreme,18.065698592111797,0.2258351253337715
645,23,Female,Graduate,5.3,Twitter,Yes,6.8,6,In Relationship,3,7,USA,United States,USA,85809.9003846356,340110988.0,82304.6204272866,336806231.0,85809.9003846356,340110988.0,1.2000000000000002,Heavy,4.2589103007234,0.9812042343123991
646,22,Male,Graduate,6.3,Facebook,Yes,6.2,5,Single,4,8,Mexico,Mexico,MEX,14157.9445835849,130861007.0,13826.1306570122,129739759.0,14157.9445835849,130861007.0,1.7999999999999998,Extreme,2.3999044620948546,0.864228520726634
647,20,Female,Undergraduate,4.8,Instagram,No,7.1,7,In Relationship,2,5,France,France,FRA,46150.4876861593,68516699.0,44690.9345395117,68287487.0,46150.4876861593,68516699.0,0.9000000000000004,Heavy,3.265881910250046,0.3356573950363703
648,23,Male,Graduate,5.7,TikTok,Yes,6.6,6,Single,3,7,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,1.4000000000000004,Heavy,0.11488145296135578,3.00651260753681
649,21,Female,Undergraduate,6.2,Twitter,Yes,6.3,5,Single,4,8,UK,United Kingdom,GBR,52636.7865943853,69226000.0,49200.8101526146,68492000.0,52636.7865943853,69226000.0,1.7000000000000002,Extreme,6.983576959632873,1.0716580038544647
650,24,Male,Graduate,4.7,Facebook,No,7.2,7,In Relationship,2,5,Italy,Italy,ITA,40226.0472416173,58986023.0,39065.4244365633,58993475.0,40226.0472416173,58986023.0,0.7999999999999998,Heavy,2.970971957411311,-0.012631905477682065
651,19,Female,Undergraduate,6.8,Instagram,Yes,5.9,4,Single,5,9,Russia,Russian Federation,RUS,14889.0185546875,143533851.0,14159.3876953125,143826130.0,14889.0185546875,143533851.0,2.0999999999999996,Extreme,5.152983130877517,-0.2032168980699126
652,22,Male,Graduate,5.6,WeChat,Yes,6.7,6,In Relationship,3,7,China,China,CHN,13303.1481543868,1408975000.0,12951.1782397043,1410710000.0,13303.1481543868,1408975000.0,1.2999999999999998,Heavy,2.7176671355156548,-0.12298771540571768
653,20,Female,Undergraduate,4.3,Twitter,No,7.5,8,Single,2,4,Japan,Japan,JPN,32475.8924992191,123975371.0,33836.1756271617,124516650.0,32475.8924992191,123975371.0,0.5,Heavy,-4.020203532844426,-0.43470411386750285
654,23,Male,Graduate,6.2,TikTok,Yes,6.3,5,Single,4,8,Poland,Poland,POL,25022.6716445953,36554707.0,22145.2643088909,36687353.0,25022.6716445953,36554707.0,1.7000000000000002,Extreme,12.99333029206238,-0.3615578371107886
655,21,Female,Undergraduate,4.4,Instagram,No,7.4,7,In Relationship,2,5,Finland,Finland,FIN,53188.6186245158,5637214.0,52821.5114340717,5583911.0,53188.6186245158,5637214.0,0.5999999999999996,Heavy,0.6949956191660738,0.9545818334138922
656,24,Male,Graduate,6.5,Facebook,Yes,6.1,5,Single,4,8,Spain,Spain,ESP,35297.0094995565,48807137.0,33509.0127982139,48347910.0,35297.0094995565,48807137.0,1.9000000000000004,Extreme,5.335868030817975,0.9498383694352042
657,19,Female,Undergraduate,4.6,Twitter,No,7.3,7,In Relationship,2,5,Denmark,Denmark,DNK,71851.7562131368,5976992.0,68453.8769281145,5946952.0,71851.7562131368,5976992.0,0.7000000000000002,Heavy,4.963749954718434,0.5051327133630809
658,22,Male,Graduate,5.8,Instagram,Yes,6.6,6,Single,3,7,Ireland,Ireland,IRL,107316.337306921,5380257.0,103887.800388081,5307600.0,107316.337306921,5380257.0,1.4000000000000004,Heavy,3.3002305429823706,1.368923807370563
659,20,Female,Undergraduate,7.1,TikTok,Yes,5.8,4,Single,5,9,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,2.2,Extreme,6.582437452528262,0.894685141511051
660,23,Male,Graduate,4.5,Facebook,No,7.3,7,In Relationship,2,5,Switzerland,Switzerland,CHE,103669.872008144,9034102.0,100631.802755125,8888093.0,103669.872008144,9034102.0,0.7000000000000002,Heavy,3.018995158430942,1.6427483375792762
661,21,Female,Undergraduate,6.7,Instagram,Yes,6.0,5,Single,4,8,Turkey,Turkiye,TUR,15473.2872636856,85518661.0,13105.6585004778,85325965.0,15473.2872636856,85518661.0,2.0,Extreme,18.065698592111797,0.2258351253337715
662,24,Male,Graduate,5.4,Twitter,Yes,6.8,6,In Relationship,3,7,USA,United States,USA,85809.9003846356,340110988.0,82304.6204272866,336806231.0,85809.9003846356,340110988.0,1.2000000000000002,Heavy,4.2589103007234,0.9812042343123991
663,19,Female,Undergraduate,6.4,TikTok,Yes,6.2,5,Single,4,8,Mexico,Mexico,MEX,14157.9445835849,130861007.0,13826.1306570122,129739759.0,14157.9445835849,130861007.0,1.7999999999999998,Extreme,2.3999044620948546,0.864228520726634
664,22,Male,Graduate,4.7,Facebook,No,7.2,7,In Relationship,2,5,France,France,FRA,46150.4876861593,68516699.0,44690.9345395117,68287487.0,46150.4876861593,68516699.0,0.7999999999999998,Heavy,3.265881910250046,0.3356573950363703
665,20,Female,Undergraduate,5.6,Instagram,Yes,6.7,6,Single,3,7,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,1.2999999999999998,Heavy,0.11488145296135578,3.00651260753681
666,23,Male,Graduate,6.3,Twitter,Yes,6.2,5,Single,4,8,UK,United Kingdom,GBR,52636.7865943853,69226000.0,49200.8101526146,68492000.0,52636.7865943853,69226000.0,1.7999999999999998,Extreme,6.983576959632873,1.0716580038544647
667,21,Female,Undergraduate,4.8,TikTok,No,7.1,7,In Relationship,2,5,Italy,Italy,ITA,40226.0472416173,58986023.0,39065.4244365633,58993475.0,40226.0472416173,58986023.0,0.9000000000000004,Heavy,2.970971957411311,-0.012631905477682065
668,24,Male,Graduate,6.9,Instagram,Yes,5.9,4,Single,5,9,Russia,Russian Federation,RUS,14889.0185546875,143533851.0,14159.3876953125,143826130.0,14889.0185546875,143533851.0,2.0999999999999996,Extreme,5.152983130877517,-0.2032168980699126
669,19,Female,Undergraduate,5.7,WeChat,Yes,6.7,6,In Relationship,3,7,China,China,CHN,13303.1481543868,1408975000.0,12951.1782397043,1410710000.0,13303.1481543868,1408975000.0,1.2999999999999998,Heavy,2.7176671355156548,-0.12298771540571768
